filename,glasses,split
img_000175.jpg,0,train
img_000176.jpg,0,train
img_000177.jpg,1,train
img_000178.jpg,0,train
img_000179.jpg,0,train
img_000180.jpg,0,train
img_000181.jpg,0,train
img_000182.jpg,0,train
img_000183.jpg,0,train
img_000184.jpg,0,train
img_000185.jpg,0,train
img_000186.jpg,0,train
img_000187.jpg,0,train
img_000188.jpg,0,train
img_000189.jpg,0,train
img_000190.jpg,0,train
img_000191.jpg,0,train
img_000192.jpg,0,train
img_000193.jpg,0,train
img_000194.jpg,0,train
img_000195.jpg,0,train
img_000196.jpg,0,train
img_000197.jpg,0,train
img_000198.jpg,0,train
img_000199.jpg,0,train
img_000200.jpg,0,train
img_000201.jpg,0,train
img_000202.jpg,0,train
img_000203.jpg,0,train
img_000204.jpg,0,train
img_000205.jpg,0,train
img_000206.jpg,0,train
img_000207.jpg,0,train
img_000208.jpg,0,train
img_000209.jpg,0,train
img_000210.jpg,0,train
img_000211.jpg,0,train
img_000212.jpg,0,train
img_000213.jpg,0,train
img_000214.jpg,0,train
img_000215.jpg,0,train
img_000216.jpg,0,train
img_000217.jpg,0,train
img_000218.jpg,0,train
img_000219.jpg,0,train
img_000220.jpg,0,train
img_000221.jpg,0,train
img_000222.jpg,0,train
img_000223.jpg,0,train
img_000224.jpg,0,train
img_000225.jpg,0,train
img_000226.jpg,0,train
img_000227.jpg,0,train
img_000228.jpg,0,train
img_000229.jpg,0,train
img_000230.jpg,0,train
img_000231.jpg,0,train
img_000232.jpg,0,train
img_000233.jpg,0,train
img_000234.jpg,0,train
img_000235.jpg,0,train
img_000236.jpg,0,train
img_000237.jpg,0,train
img_000238.jpg,0,train
img_000239.jpg,0,train
img_000240.jpg,0,train
img_000241.jpg,0,train
img_000242.jpg,0,train
img_000243.jpg,0,train
img_000244.jpg,0,train
img_000245.jpg,0,train
img_000246.jpg,0,train
img_000247.jpg,0,train
img_000248.jpg,0,train
img_000249.jpg,0,train
img_000250.jpg,0,train
img_000251.jpg,0,train
img_000252.jpg,0,train
img_000253.jpg,0,train
img_000254.jpg,0,train
img_000255.jpg,0,train
img_000256.jpg,0,train
img_000257.jpg,0,train
img_000258.jpg,0,train
img_000259.jpg,0,train
img_000260.jpg,0,train
img_000261.jpg,0,train
img_000262.jpg,0,train
img_000263.jpg,0,train
img_000264.jpg,0,train
img_000265.jpg,0,train
img_000266.jpg,0,train
img_000267.jpg,0,train
img_000268.jpg,0,train
img_000269.jpg,0,train
img_000270.jpg,0,train
img_000271.jpg,0,train
img_000272.jpg,0,train
img_000273.jpg,0,train
img_000274.jpg,0,train
img_000275.jpg,0,train
img_000276.jpg,0,train
img_000277.jpg,0,train
img_000278.jpg,0,train
img_000279.jpg,0,train
img_000280.jpg,0,train
img_000281.jpg,0,train
img_000282.jpg,0,train
img_000283.jpg,0,train
img_000284.jpg,0,train
img_000285.jpg,0,train
img_000286.jpg,0,train
img_000287.jpg,0,train
img_000288.jpg,0,train
img_000289.jpg,0,train
img_000290.jpg,0,train
img_000291.jpg,0,train
img_000292.jpg,0,train
img_000293.jpg,0,train
img_000294.jpg,0,train
img_000295.jpg,0,train
img_000296.jpg,0,train
img_000297.jpg,0,train
img_000298.jpg,0,train
img_000299.jpg,0,train
img_000300.jpg,0,train
img_000301.jpg,0,train
img_000302.jpg,0,train
img_000303.jpg,0,train
img_000304.jpg,0,train
img_000305.jpg,0,train
img_000306.jpg,0,train
img_000307.jpg,0,train
img_000308.jpg,0,train
img_000309.jpg,0,train
img_000310.jpg,0,train
img_000311.jpg,0,train
img_000312.jpg,0,train
img_000313.jpg,0,train
img_000314.jpg,0,train
img_000315.jpg,1,train
img_000316.jpg,0,train
img_000317.jpg,0,train
img_000318.jpg,0,train
img_000319.jpg,0,train
img_000320.jpg,0,train
img_000321.jpg,0,train
img_000322.jpg,0,train
img_000323.jpg,0,train
img_000324.jpg,0,train
img_000325.jpg,0,train
img_000326.jpg,1,train
img_000327.jpg,0,train
img_000328.jpg,0,train
img_000329.jpg,0,train
img_000330.jpg,0,train
img_000331.jpg,0,train
img_000332.jpg,0,train
img_000333.jpg,0,train
img_000334.jpg,0,train
img_000335.jpg,0,train
img_000336.jpg,0,train
img_000337.jpg,0,train
img_000338.jpg,0,train
img_000339.jpg,0,train
img_000340.jpg,0,train
img_000341.jpg,0,train
img_000342.jpg,0,train
img_000343.jpg,0,train
img_000344.jpg,0,train
img_000345.jpg,0,train
img_000346.jpg,0,train
img_000347.jpg,0,train
img_000348.jpg,0,train
img_000349.jpg,1,train
img_000350.jpg,0,train
img_000351.jpg,0,train
img_000352.jpg,0,train
img_000353.jpg,0,train
img_000354.jpg,0,train
img_000355.jpg,0,train
img_000356.jpg,0,train
img_000357.jpg,0,train
img_000358.jpg,0,train
img_000359.jpg,0,train
img_000360.jpg,0,train
img_000361.jpg,0,train
img_000362.jpg,0,train
img_000363.jpg,1,train
img_000364.jpg,0,train
img_000365.jpg,0,train
img_000366.jpg,0,train
img_000367.jpg,0,train
img_000368.jpg,0,train
img_000369.jpg,0,train
img_000370.jpg,0,train
img_000371.jpg,0,train
img_000372.jpg,0,train
img_000373.jpg,0,train
img_000374.jpg,0,train
img_000375.jpg,0,train
img_000376.jpg,0,train
img_000377.jpg,0,train
img_000378.jpg,0,train
img_000379.jpg,0,train
img_000380.jpg,0,train
img_000381.jpg,0,train
img_000382.jpg,0,train
img_000383.jpg,0,train
img_000384.jpg,0,train
img_000385.jpg,0,train
img_000386.jpg,0,train
img_000387.jpg,0,train
img_000388.jpg,0,train
img_000389.jpg,0,train
img_000390.jpg,0,train
img_000391.jpg,0,train
img_000392.jpg,0,train
img_000393.jpg,0,train
img_000394.jpg,0,train
img_000395.jpg,0,train
img_000396.jpg,0,train
img_000397.jpg,0,train
img_000398.jpg,0,train
img_000399.jpg,0,train
img_000400.jpg,0,train
img_000401.jpg,0,train
img_000402.jpg,0,train
img_000403.jpg,0,train
img_000404.jpg,0,train
img_000405.jpg,0,train
img_000406.jpg,0,train
img_000407.jpg,0,train
img_000408.jpg,0,train
img_000409.jpg,0,train
img_000410.jpg,0,train
img_000411.jpg,0,train
img_000412.jpg,0,train
img_000413.jpg,0,train
img_000414.jpg,0,train
img_000415.jpg,0,train
img_000416.jpg,0,train
img_000417.jpg,0,train
img_000418.jpg,0,train
img_000419.jpg,0,train
img_000420.jpg,0,train
img_000421.jpg,0,train
img_000422.jpg,0,train
img_000423.jpg,0,train
img_000424.jpg,0,train
img_000425.jpg,0,train
img_000426.jpg,1,train
img_000427.jpg,0,train
img_000428.jpg,0,train
img_000429.jpg,0,train
img_000430.jpg,0,train
img_000431.jpg,0,train
img_000432.jpg,0,train
img_000433.jpg,0,train
img_000434.jpg,0,train
img_000435.jpg,0,train
img_000436.jpg,0,train
img_000437.jpg,0,train
img_000438.jpg,0,train
img_000439.jpg,0,train
img_000440.jpg,0,train
img_000441.jpg,0,train
img_000442.jpg,0,train
img_000443.jpg,0,train
img_000444.jpg,0,train
img_000445.jpg,0,train
img_000446.jpg,0,train
img_000447.jpg,0,train
img_000448.jpg,0,train
img_000449.jpg,0,train
img_000450.jpg,0,train
img_000451.jpg,0,train
img_000452.jpg,0,train
img_000453.jpg,0,train
img_000454.jpg,0,train
img_000455.jpg,1,train
img_000456.jpg,0,train
img_000457.jpg,0,train
img_000458.jpg,0,train
img_000459.jpg,0,train
img_000460.jpg,0,train
img_000461.jpg,0,train
img_000462.jpg,0,train
img_000463.jpg,0,train
img_000464.jpg,0,train
img_000465.jpg,0,train
img_000466.jpg,0,train
img_000467.jpg,0,train
img_000468.jpg,0,train
img_000469.jpg,0,train
img_000470.jpg,0,train
img_000471.jpg,0,train
img_000472.jpg,0,train
img_000473.jpg,0,train
img_000474.jpg,0,train
img_000475.jpg,0,train
img_000476.jpg,0,train
img_000477.jpg,0,train
img_000478.jpg,0,train
img_000479.jpg,0,train
img_000480.jpg,0,train
img_000481.jpg,0,train
img_000482.jpg,0,train
img_000483.jpg,0,train
img_000484.jpg,0,train
img_000485.jpg,0,train
img_000486.jpg,0,train
img_000487.jpg,0,train
img_000488.jpg,0,train
img_000489.jpg,0,train
img_000490.jpg,0,train
img_000491.jpg,0,train
img_000492.jpg,0,train
img_000493.jpg,0,train
img_000494.jpg,0,train
img_000495.jpg,0,train
img_000496.jpg,0,train
img_000497.jpg,0,train
img_000498.jpg,0,train
img_000499.jpg,0,train
img_000500.jpg,0,train
img_000501.jpg,0,train
img_000502.jpg,0,train
img_000503.jpg,0,train
img_000504.jpg,0,train
img_000505.jpg,0,train
img_000506.jpg,0,train
img_000507.jpg,0,train
img_000508.jpg,0,train
img_000509.jpg,0,train
img_000510.jpg,0,train
img_000511.jpg,0,train
img_000512.jpg,0,train
img_000513.jpg,0,train
img_000514.jpg,0,train
img_000515.jpg,0,train
img_000516.jpg,0,train
img_000517.jpg,0,train
img_000518.jpg,0,train
img_000519.jpg,0,train
img_000520.jpg,0,train
img_000521.jpg,0,train
img_000522.jpg,0,train
img_000523.jpg,0,train
img_000524.jpg,0,train
img_000525.jpg,0,train
img_000526.jpg,0,train
img_000527.jpg,0,train
img_000528.jpg,0,train
img_000529.jpg,0,train
img_000530.jpg,0,train
img_000531.jpg,0,train
img_000532.jpg,0,train
img_000533.jpg,0,train
img_000534.jpg,0,train
img_000535.jpg,0,train
img_000536.jpg,0,train
img_000537.jpg,0,train
img_000538.jpg,0,train
img_000539.jpg,0,train
img_000540.jpg,0,train
img_000541.jpg,0,train
img_000542.jpg,0,train
img_000543.jpg,0,train
img_000544.jpg,0,train
img_000545.jpg,0,train
img_000546.jpg,0,train
img_000547.jpg,0,train
img_000548.jpg,0,train
img_000549.jpg,0,train
img_000550.jpg,0,train
img_000551.jpg,0,train
img_000552.jpg,0,train
img_000553.jpg,0,train
img_000554.jpg,0,train
img_000555.jpg,0,train
img_000556.jpg,0,train
img_000557.jpg,0,train
img_000558.jpg,0,train
img_000559.jpg,0,train
img_000560.jpg,0,train
img_000561.jpg,0,train
img_000562.jpg,0,train
img_000563.jpg,0,train
img_000564.jpg,0,train
img_000565.jpg,0,train
img_000566.jpg,0,train
img_000567.jpg,0,train
img_000568.jpg,0,train
img_000569.jpg,0,train
img_000570.jpg,0,train
img_000571.jpg,0,train
img_000572.jpg,0,train
img_000573.jpg,0,train
img_000574.jpg,0,train
img_000575.jpg,0,train
img_000576.jpg,0,train
img_000577.jpg,0,train
img_000578.jpg,0,train
img_000579.jpg,0,train
img_000580.jpg,0,train
img_000581.jpg,0,train
img_000582.jpg,0,train
img_000583.jpg,0,train
img_000584.jpg,0,train
img_000585.jpg,0,train
img_000586.jpg,0,train
img_000587.jpg,0,train
img_000588.jpg,0,train
img_000589.jpg,0,train
img_000590.jpg,0,train
img_000591.jpg,0,train
img_000592.jpg,0,train
img_000593.jpg,0,train
img_000594.jpg,0,train
img_000595.jpg,0,train
img_000596.jpg,0,train
img_000597.jpg,0,train
img_000598.jpg,0,train
img_000599.jpg,0,train
img_000600.jpg,0,train
img_000601.jpg,0,train
img_000602.jpg,0,train
img_000603.jpg,0,train
img_000604.jpg,0,train
img_000605.jpg,0,train
img_000606.jpg,0,train
img_000607.jpg,0,train
img_000608.jpg,0,train
img_000609.jpg,1,train
img_000610.jpg,0,train
img_000611.jpg,1,train
img_000612.jpg,0,train
img_000613.jpg,0,train
img_000614.jpg,0,train
img_000615.jpg,0,train
img_000616.jpg,1,train
img_000617.jpg,0,train
img_000618.jpg,0,train
img_000619.jpg,0,train
img_000620.jpg,0,train
img_000621.jpg,1,train
img_000622.jpg,0,train
img_000623.jpg,0,train
img_000624.jpg,1,train
img_000625.jpg,0,train
img_000626.jpg,0,train
img_000627.jpg,0,train
img_000628.jpg,0,train
img_000629.jpg,0,train
img_000630.jpg,1,train
img_000631.jpg,1,train
img_000632.jpg,0,train
img_000633.jpg,0,train
img_000634.jpg,0,train
img_000635.jpg,0,train
img_000636.jpg,0,train
img_000637.jpg,0,train
img_000638.jpg,0,train
img_000639.jpg,0,train
img_000640.jpg,0,train
img_000641.jpg,0,train
img_000642.jpg,0,train
img_000643.jpg,0,train
img_000644.jpg,0,train
img_000645.jpg,0,train
img_000646.jpg,0,train
img_000647.jpg,0,train
img_000648.jpg,0,train
img_000649.jpg,0,train
img_000650.jpg,0,train
img_000651.jpg,0,train
img_000652.jpg,0,train
img_000653.jpg,0,train
img_000654.jpg,0,train
img_000655.jpg,0,train
img_000656.jpg,0,train
img_000657.jpg,0,train
img_000658.jpg,0,train
img_000659.jpg,0,train
img_000660.jpg,0,train
img_000661.jpg,0,train
img_000662.jpg,0,train
img_000663.jpg,0,train
img_000664.jpg,0,train
img_000665.jpg,0,train
img_000666.jpg,0,train
img_000667.jpg,0,train
img_000668.jpg,0,train
img_000669.jpg,0,train
img_000670.jpg,0,train
img_000671.jpg,0,train
img_000672.jpg,0,train
img_000673.jpg,0,train
img_000674.jpg,0,train
img_000675.jpg,0,train
img_000676.jpg,0,train
img_000677.jpg,0,train
img_000678.jpg,0,train
img_000679.jpg,0,train
img_000680.jpg,0,train
img_000681.jpg,0,train
img_000682.jpg,0,train
img_000683.jpg,0,train
img_000684.jpg,0,train
img_000685.jpg,0,train
img_000686.jpg,0,train
img_000687.jpg,0,train
img_000688.jpg,0,train
img_000689.jpg,0,train
img_000690.jpg,0,train
img_000691.jpg,0,train
img_000692.jpg,0,train
img_000693.jpg,0,train
img_000694.jpg,0,train
img_000695.jpg,0,train
img_000696.jpg,0,train
img_000697.jpg,0,train
img_000698.jpg,0,train
img_000699.jpg,0,train
img_000700.jpg,0,train
img_000701.jpg,0,train
img_000702.jpg,0,train
img_000703.jpg,0,train
img_000704.jpg,0,train
img_000705.jpg,0,train
img_000706.jpg,0,train
img_000707.jpg,0,train
img_000708.jpg,0,train
img_000709.jpg,0,train
img_000710.jpg,0,train
img_000711.jpg,0,train
img_000712.jpg,0,train
img_000713.jpg,0,train
img_000714.jpg,0,train
img_000715.jpg,0,train
img_000716.jpg,0,train
img_000717.jpg,0,train
img_000718.jpg,0,train
img_000719.jpg,0,train
img_000720.jpg,0,train
img_000721.jpg,0,train
img_000722.jpg,1,train
img_000723.jpg,0,train
img_000724.jpg,0,train
img_000725.jpg,0,train
img_000726.jpg,0,train
img_000727.jpg,1,train
img_000728.jpg,0,train
img_000729.jpg,0,train
img_000730.jpg,0,train
img_000731.jpg,0,train
img_000732.jpg,0,train
img_000733.jpg,0,train
img_000734.jpg,0,train
img_000735.jpg,0,train
img_000736.jpg,0,train
img_000737.jpg,0,train
img_000738.jpg,0,train
img_000739.jpg,0,train
img_000740.jpg,1,train
img_000741.jpg,0,train
img_000742.jpg,0,train
img_000743.jpg,0,train
img_000744.jpg,0,train
img_000745.jpg,0,train
img_000746.jpg,0,train
img_000747.jpg,0,train
img_000748.jpg,0,train
img_000749.jpg,1,train
img_000750.jpg,1,train
img_000751.jpg,1,train
img_000752.jpg,1,train
img_000753.jpg,0,train
img_000754.jpg,1,train
img_000755.jpg,1,train
img_000756.jpg,1,train
img_000757.jpg,1,train
img_000758.jpg,1,train
img_000759.jpg,1,train
img_000760.jpg,0,train
img_000761.jpg,0,train
img_000762.jpg,0,train
img_000763.jpg,0,train
img_000764.jpg,0,train
img_000765.jpg,0,train
img_000766.jpg,0,train
img_000767.jpg,0,train
img_000768.jpg,0,train
img_000769.jpg,0,train
img_000770.jpg,0,train
img_000771.jpg,0,train
img_000772.jpg,0,train
img_000773.jpg,0,train
img_000774.jpg,0,train
img_000775.jpg,0,train
img_000776.jpg,0,train
img_000777.jpg,0,train
img_000778.jpg,0,train
img_000779.jpg,0,train
img_000780.jpg,0,train
img_000781.jpg,0,train
img_000782.jpg,0,train
img_000783.jpg,0,train
img_000784.jpg,0,train
img_000785.jpg,0,train
img_000786.jpg,0,train
img_000787.jpg,0,train
img_000788.jpg,0,train
img_000789.jpg,0,train
img_000790.jpg,1,train
img_000791.jpg,0,train
img_000792.jpg,0,train
img_000793.jpg,0,train
img_000794.jpg,0,train
img_000795.jpg,0,train
img_000796.jpg,0,train
img_000797.jpg,0,train
img_000798.jpg,0,train
img_000799.jpg,0,train
img_000800.jpg,0,train
img_000801.jpg,0,train
img_000802.jpg,0,train
img_000803.jpg,0,train
img_000804.jpg,0,train
img_000805.jpg,0,train
img_000806.jpg,0,train
img_000807.jpg,0,train
img_000808.jpg,0,train
img_000809.jpg,0,train
img_000810.jpg,0,train
img_000811.jpg,0,train
img_000812.jpg,0,train
img_000813.jpg,0,train
img_000814.jpg,0,train
img_000815.jpg,1,train
img_000816.jpg,0,train
img_000817.jpg,0,train
img_000818.jpg,0,train
img_000819.jpg,0,train
img_000820.jpg,0,train
img_000821.jpg,0,train
img_000822.jpg,0,train
img_000823.jpg,0,train
img_000824.jpg,0,train
img_000825.jpg,0,train
img_000826.jpg,0,train
img_000827.jpg,0,train
img_000828.jpg,0,train
img_000829.jpg,0,train
img_000830.jpg,0,train
img_000831.jpg,0,train
img_000832.jpg,0,train
img_000833.jpg,0,train
img_000834.jpg,0,train
img_000835.jpg,0,train
img_000836.jpg,0,train
img_000837.jpg,0,train
img_000838.jpg,0,train
img_000839.jpg,0,train
img_000840.jpg,0,train
img_000841.jpg,0,train
img_000842.jpg,0,train
img_000843.jpg,0,train
img_000844.jpg,0,train
img_000845.jpg,0,train
img_000846.jpg,1,train
img_000847.jpg,1,train
img_000848.jpg,1,train
img_000849.jpg,1,train
img_000850.jpg,1,train
img_000851.jpg,1,train
img_000852.jpg,1,train
img_000853.jpg,1,train
img_000854.jpg,1,train
img_000855.jpg,1,train
img_000856.jpg,1,train
img_000857.jpg,1,train
img_000858.jpg,1,train
img_000859.jpg,1,train
img_000860.jpg,1,train
img_000861.jpg,1,train
img_000862.jpg,1,train
img_000863.jpg,1,train
img_000864.jpg,1,train
img_000865.jpg,1,train
img_000866.jpg,1,train
img_000867.jpg,1,train
img_000868.jpg,1,train
img_000869.jpg,1,train
img_000870.jpg,1,train
img_000871.jpg,1,train
img_000872.jpg,1,train
img_000873.jpg,1,train
img_000874.jpg,1,train
img_000875.jpg,1,train
img_000876.jpg,1,train
img_000877.jpg,1,train
img_000878.jpg,1,train
img_000879.jpg,0,train
img_000880.jpg,1,train
img_000881.jpg,0,train
img_000882.jpg,0,train
img_000883.jpg,0,train
img_000884.jpg,0,train
img_000885.jpg,0,train
img_000886.jpg,0,train
img_000887.jpg,0,train
img_000888.jpg,0,train
img_000889.jpg,0,train
img_000890.jpg,0,train
img_000891.jpg,0,train
img_000892.jpg,0,train
img_000893.jpg,0,train
img_000894.jpg,0,train
img_000895.jpg,0,train
img_000896.jpg,0,train
img_000897.jpg,0,train
img_000898.jpg,0,train
img_000899.jpg,0,train
img_000900.jpg,0,train
img_000901.jpg,0,train
img_000902.jpg,0,train
img_000903.jpg,0,train
img_000904.jpg,0,train
img_000905.jpg,0,train
img_000906.jpg,0,train
img_000907.jpg,0,train
img_000908.jpg,0,train
img_000909.jpg,0,train
img_000910.jpg,0,train
img_000911.jpg,0,train
img_000912.jpg,0,train
img_000913.jpg,0,train
img_000914.jpg,0,train
img_000915.jpg,0,train
img_000916.jpg,0,train
img_000917.jpg,0,train
img_000918.jpg,0,train
img_000919.jpg,0,train
img_000920.jpg,0,train
img_000921.jpg,0,train
img_000922.jpg,0,train
img_000923.jpg,0,train
img_000924.jpg,0,train
img_000925.jpg,0,train
img_000926.jpg,0,train
img_000927.jpg,0,train
img_000928.jpg,0,train
img_000929.jpg,0,train
img_000930.jpg,0,train
img_000931.jpg,0,train
img_000932.jpg,0,train
img_000933.jpg,0,train
img_000934.jpg,0,train
img_000935.jpg,0,train
img_000936.jpg,0,train
img_000937.jpg,0,train
img_000938.jpg,0,train
img_000939.jpg,0,train
img_000940.jpg,0,train
img_000941.jpg,0,train
img_000942.jpg,0,train
img_000943.jpg,0,train
img_000944.jpg,0,train
img_000945.jpg,0,train
img_000946.jpg,0,train
img_000947.jpg,0,train
img_000948.jpg,0,train
img_000949.jpg,0,train
img_000950.jpg,0,train
img_000951.jpg,0,train
img_000952.jpg,0,train
img_000953.jpg,0,train
img_000954.jpg,0,train
img_000955.jpg,0,train
img_000956.jpg,0,train
img_000957.jpg,0,train
img_000958.jpg,0,train
img_000959.jpg,0,train
img_000960.jpg,0,train
img_000961.jpg,0,train
img_000962.jpg,0,train
img_000963.jpg,0,train
img_000964.jpg,0,train
img_000965.jpg,0,train
img_000966.jpg,0,train
img_000967.jpg,0,train
img_000968.jpg,0,train
img_000969.jpg,0,train
img_000970.jpg,0,train
img_000971.jpg,0,train
img_000972.jpg,0,train
img_000973.jpg,0,train
img_000974.jpg,0,train
img_000975.jpg,0,train
img_000976.jpg,0,train
img_000977.jpg,0,train
img_000978.jpg,0,train
img_000979.jpg,0,train
img_000980.jpg,0,train
img_000981.jpg,0,train
img_000982.jpg,0,train
img_000983.jpg,0,train
img_000984.jpg,0,train
img_000985.jpg,0,train
img_000986.jpg,0,train
img_000987.jpg,0,train
img_000988.jpg,0,train
img_000989.jpg,0,train
img_000990.jpg,0,train
img_000991.jpg,0,train
img_000992.jpg,0,train
img_000993.jpg,0,train
img_000994.jpg,0,train
img_000995.jpg,0,train
img_000996.jpg,0,train
img_000997.jpg,0,train
img_000998.jpg,0,train
img_000999.jpg,0,train
img_001000.jpg,0,train
img_001001.jpg,0,train
img_001002.jpg,0,train
img_001003.jpg,0,train
img_001004.jpg,0,train
img_001005.jpg,0,train
img_001006.jpg,0,train
img_001007.jpg,0,train
img_001008.jpg,0,train
img_001009.jpg,0,train
img_001010.jpg,0,train
img_001011.jpg,0,train
img_001012.jpg,0,train
img_001013.jpg,0,train
img_001014.jpg,0,train
img_001015.jpg,0,train
img_001016.jpg,0,train
img_001017.jpg,0,train
img_001018.jpg,0,train
img_001019.jpg,0,train
img_001020.jpg,0,train
img_001021.jpg,0,train
img_001022.jpg,0,train
img_001023.jpg,0,train
img_001024.jpg,0,train
img_001025.jpg,0,train
img_001026.jpg,0,train
img_001027.jpg,0,train
img_001028.jpg,0,train
img_001029.jpg,0,train
img_001030.jpg,0,train
img_001031.jpg,0,train
img_001032.jpg,0,train
img_001033.jpg,0,train
img_001034.jpg,0,train
img_001035.jpg,0,train
img_001036.jpg,0,train
img_001037.jpg,0,train
img_001038.jpg,0,train
img_001039.jpg,0,train
img_001040.jpg,0,train
img_001041.jpg,0,train
img_001042.jpg,0,train
img_001043.jpg,0,train
img_001044.jpg,0,train
img_001045.jpg,0,train
img_001046.jpg,0,train
img_001047.jpg,0,train
img_001048.jpg,0,train
img_001049.jpg,1,train
img_001050.jpg,0,train
img_001051.jpg,0,train
img_001052.jpg,0,train
img_001053.jpg,0,train
img_001054.jpg,0,train
img_001055.jpg,0,train
img_001056.jpg,0,train
img_001057.jpg,0,train
img_001058.jpg,0,train
img_001059.jpg,0,train
img_001060.jpg,0,train
img_001061.jpg,0,train
img_001062.jpg,0,train
img_001063.jpg,0,train
img_001064.jpg,0,train
img_001065.jpg,0,train
img_001066.jpg,0,train
img_001067.jpg,0,train
img_001068.jpg,0,train
img_001069.jpg,0,train
img_001070.jpg,0,train
img_001071.jpg,0,train
img_001072.jpg,0,train
img_001073.jpg,0,train
img_001074.jpg,0,train
